backdrop_path,first_air_date,genre_ids,id,name,origin_country,original_language,original_name,overview,popularity,poster_path,vote_average,vote_count,Casting,Crew,genres,last_air_date,number_of_episodes,number_of_seasons,status
/objUOSDFuZa3PgTrS3OPi3JwYR6.jpg,2010-10-20,"[10759, 16, 10765, 10751]",33623,The Avengers: Earth's Mightiest Heroes,['US'],en,The Avengers: Earth's Mightiest Heroes,"When the powers of a single hero are not enough to save the world, the world’s greatest heroes—Iron Man, Thor, Captain America, The Hulk, Ant-Man/Giant Man and Wasp—assemble to form the Avengers.",22.017,/eyUeOUefufuBCeih3lOi2NkFD9r.jpg,8.2,400,Eric Loomis;Brian Bloom;Rick D. Wasserman;Colleen O'Shaughnessey;Chris Cox;Fred Tatasciore;Wally Wingert;Alex Désert;Gabriel Mann;Phil LaMarr;Jennifer Hale;Peter Jessop;Robin Atkin Downes;Jonathan Adams;James C. Mathis III;Troy Baker;Kari Wahlgren;Vanessa Marshall;Kari Wuhrer;Nolan North;Jim Ward;Steve Blum;Graham McTavish;Roger Craig Smith,,Action & Adventure;Animation;Sci-Fi & Fantasy;Family,2012-11-11,52,2,Ended
/pdK0CmQfYzJLDcKldLAwOJW6wAU.jpg,1996-12-23,[],73488,Les Contes de la rue Broca,['FR'],fr,Les Contes de la rue Broca,,4.879,/adVTfeFyFw9p2usGKf9TyBQR1ET.jpg,8.2,144,Marine Boiron;Sophie Arthuys;Yves Barsacq;Edgar Givry,Claude Allix;Alain Jaspard,,1997-01-05,26,1,Ended
/scoyQvVpyrJIS29dIffRdKgMW9S.jpg,2018-04-08,"[80, 18]",72750,Killing Eve,['US'],en,Killing Eve,"A security consultant hunts for a ruthless assassin. Equally obsessed with each other, they go head to head in an epic game of cat-and-mouse.",25.119,/vNEROqZG3sMyMnnLmQ43TML5qFk.jpg,8.2,607,Sandra Oh;Jodie Comer;Fiona Shaw;Kim Bodnia,,Crime;Drama,2020-05-31,24,3,Returning Series
/hfMLaKqYeOrWRZNuiAYggUW5bPG.jpg,2020-04-05,"[16, 9648, 35, 10759, 10765]",96203,Gleipnir,['JP'],ja,グレイプニル,"Shuichi Kagaya is an ordinary high school kid in a boring little town. But when a beautiful classmate is caught in a warehouse fire, he discovers a mysterious power: he can transform into a furry dog with an oversized revolver and a zipper down his back. He saves the girl’s life, sharing his secret with her. But she’s searching for the sister who killed her family, and she doesn’t care how degrading it gets: she will use Shuichi to accomplish her mission…",26.145,/eF1kUIoyL2dxPGGsxNXYrkrAPs2.jpg,8.2,433,Natsuki Hanae;Nao Touyama;Kana Hanazawa;Takahiro Sakurai;Miku Ito;Yoshiaki Hasegawa;Shizuka Ishigami;Hiroki Yasumoto;Kana Ichinose;You Taichi;Shoya Chiba,Kazuhiro Yoneda,Animation;Mystery;Comedy;Action & Adventure;Sci-Fi & Fantasy,2020-06-28,13,1,Ended
/6T19aRp9zLMghZo1dTEwoNyreNZ.jpg,2004-04-06,"[16, 18, 80, 9648]",30981,Monster,['JP'],ja,MONSTER,"Kenzou Tenma, a Japanese brain surgeon in Germany, finds his life in utter turmoil after getting involved with a psychopath that was once a former patient.",31.503,/7ZhHyA0IIQOyz1hzCXpTilXg4Q2.jpg,8.2,126,Mami Koyama;Mamiko Noto;Junko Takeuchi;Tomokazu Seki;Eiji Hanawa;Hidenobu Kiuchi;Shiho Kawaragi;Yukari Nozawa;Hikaru Miyata;Taimei Suzuki;Tsutomu Isobe;Kazuko Yanaga;Masaaki Yajima;Kōsuke Meguro;Hiroshi Arikawa;Yasuyoshi Hara;Issei Futamata;Megumi Toyoguchi;Hiroaki Hirata;Kumiko Nishihara;Rie Ishizuka;Kazuo Kumakura,Masayuki Kojima,Animation;Drama;Crime;Mystery,2005-09-27,74,1,Ended
/2fhnFgwbpqzhNsx5m9x7JEUQ2qv.jpg,2020-05-01,"[35, 10765]",86248,Upload,['US'],en,Upload,"In 2033, people who are near death can be “uploaded” into virtual reality hotels run by 6 tech firms. Cash-strapped Nora lives in Brooklyn and works customer service for the luxurious “Lakeview” digital afterlife. When L.A. party-boy/coder Nathan’s self-driving car crashes, his high-maintenance girlfriend uploads him permanently into Nora’s VR world.",18.978,/6SIDIB59JYsQ8EfUgM0IaFfwXtS.jpg,8.2,454,Robbie Amell;Andy Allo;Allegra Edwards;Zainab Johnson,,Comedy;Sci-Fi & Fantasy,2020-05-01,10,2,Returning Series
/pLz3ASlL4SkcdLjHpUdt8ftNqXO.jpg,2016-07-04,"[16, 18]",66958,Orange,['JP'],ja,orange,"One day, Naho Takamiya receives a letter written to herself from ten years in the future. As Naho reads on, the letter recites the exact events of the day, including the transfer of a new student into her class named Kakeru Naruse. The Naho from ten years later repeatedly states that she has many regrets, and she wants to fix these by making sure the Naho from the past can make the right decisions—especially regarding Kakeru. What's more shocking is that she discovers that ten years later, Kakeru will no longer be with them. Future Naho asks her to watch over him closely.",10.246,/o9dLDFxGuNvH9qAOBnbVNKgJVbn.jpg,8.2,257,Makoto Furukawa;Kana Hanazawa;Seiichirou Yamashita;Kazuyuki Okitsu;Natsumi Takamori;Rika Kinugawa,Hiroshi Hamazaki,Animation;Drama,2016-09-26,13,1,Ended
/goD9FEuGxbSwzn8a6C0ZXIV95Dk.jpg,2005-10-08,"[16, 10765, 10759, 18, 9648]",19849,Blood+,['JP'],ja,Blood+,"Unable to remember the past, high school senior Saya Otonashi must rediscover her destiny in order to defeat the chiropteran vampires that threaten her loved ones' existence.",20.238,/hc7xnAqzhfocgsWzY6K8W6nu6WP.jpg,8.2,124,Eri Kitamura;Katsuyuki Konishi;Hiroyuki Yoshino;Akiko Yajima;Hōchū Ōtsuka;Jūrōta Kosugi;Takashi Nagasako;Yuko Kaida;Junichi Suwabe;Kentaro Ito;Ami Koshimizu;Akira Ishida;Kōji Tsujitani;Jouji Nakata;Akiko Yajima;Keiji Fujiwara;Chiwa Saito,,Animation;Sci-Fi & Fantasy;Action & Adventure;Drama;Mystery,2006-09-23,50,1,Ended
/1qOA3kMtQO8bjnW8M2smjA8tp10.jpg,2018-10-05,"[80, 9648, 18]",76669,Elite,['ES'],es,Élite,"When three working class kids enroll in the most exclusive school in Spain, the clash between the wealthy and the poor students leads to tragedy.",346.967,/3NTAbAiao4JLzFQw6YxP1YZppM8.jpg,8.2,5975,Itzan Escamilla;Mina El Hammani;Ester Expósito;Miguel Bernardeau;Danna Paola;Álvaro Rico;Arón Piper;Omar Ayuso;Georgina Amorós;Jorge López;Claudia Salas;Leïti Sène;Sergio Momo,,Crime;Mystery;Drama,2020-03-13,24,5,Returning Series
/afn2H9NUFfhGR89o1ifuvSNKgYJ.jpg,2004-07-31,"[16, 10759]",84200,Justice League Unlimited,[],en,Justice League Unlimited,"Justice League Unlimited is an American animated television series that was produced by Warner Bros. Animation and aired on Cartoon Network. Featuring a wide array of superheroes from the DC Comics universe, and specifically based on the Justice League superhero team, it is a direct sequel to the previous Justice League animated series.",8.634,/xUCiqtQeCfHUVOXYfWj0BlZnRqC.jpg,8.2,403,Susan Eisenberg;Phil LaMarr;Kevin Conroy;George Newbern;Carl Lumbly,,Animation;Action & Adventure,2006-04-08,39,3,Ended
/wIsr6zdNVYfJzup5AOHAN5W0kzh.jpg,2005-01-09,"[18, 35]",1778,Zoey 101,['US'],en,Zoey 101,"Zoey 101 is an American television series which originally aired on Nickelodeon from January 9, 2005 until May 2, 2008. It focuses on the lives of teenager Zoey Brooks and her friends as they attend Pacific Coast Academy, a fictional boarding school in Southern California. It was created by Dan Schneider. It was initially filmed at Pepperdine University in Malibu, California, then at stages in Valencia, California beginning in season 3. It was nominated for an ""Outstanding Children's Program"" Emmy in 2005. Zoey 101 was the most expensive production ever for Nickelodeon series, as it was shot completely on location in Malibu. It was also Nickelodeon's best performance for a series premiere in almost eight years. Despite this, many critics have made negative comments about the show, its setting, and its characters.",43.397,/hTNz2sOjOZVnOn2n6Z8SBa8Va7L.jpg,8.2,684,Jamie Lynn Spears;Paul Butcher;Victoria Justice;Christopher Massey;Erin Sanders;Matthew Underwood,,Drama;Comedy,2008-05-02,65,4,Ended
/qiyQRjYgSWRQN8KysELHOkQPIma.jpg,2020-04-29,"[80, 18]",90814,Extracurricular,['KR'],ko,인간수업,"Determined to escape a dead-end life, a gifted high school student turns to a world of serious crime to ensure he can pay for college.",13.739,/oXpSVePUISiI2uxj3OiUeyHsVQM.jpg,8.2,457,Kim Dong-hee;Park Ju-hyun;Jung Da-bin;Nam Yoon-soo;Kim Yeo-jin;Choi Min-soo;Park Hyuk-kwon;Seo Ye-Hwa,Kim Jin-min,Crime;Drama,2020-04-29,10,1,Returning Series
/lyTCCuymqg8egIaQXZAY5vE4MB0.jpg,1989-07-05,[35],1400,Seinfeld,['US'],en,Seinfeld,A stand-up comedian and his three offbeat friends weather the pitfalls and payoffs of life in New York City in the '90s. It's a show about nothing.,47.228,/aCw8ONfyz3AhngVQa1E2Ss4KSUQ.jpg,8.2,977,Jerry Seinfeld;Jason Alexander;Michael Richards;Julia Louis-Dreyfus,,Comedy,1998-05-14,180,9,Ended
/nQ0EZKbC2YtczfVLwyU5Hm9ESGe.jpg,2014-11-03,"[9648, 10765, 16, 10751, 35]",61617,Over the Garden Wall,['US'],en,Over the Garden Wall,"Two brothers, Wirt and Greg, find themselves lost in the Unknown; a strange forest adrift in time. With the help of a wise old Woodsman and a foul-tempered bluebird named Beatrice, Wirt and Greg must travel across this strange land, in hope of finding their way home. Join them as they encounter surprises and obstacles on their journey through the wood.",33.71,/Ae08TtclKzZG1w5UzFfqPN8Zf7u.jpg,8.2,548,Elijah Wood;Collin Dean,,Mystery;Sci-Fi & Fantasy;Animation;Family;Comedy,2014-11-07,10,1,Ended
/xNJGvSS5PcJoqNZJahgGPwu8F4z.jpg,2010-04-05,"[16, 35, 10765]",15260,Adventure Time,['US'],en,Adventure Time,"Hook up with Finn and Jake as they travel the Land of Ooo searching for adventure. But remember, adventure isn’t always easy. Sometimes you’ve got to battle fire gnomes that torture old ladies, save a smelly hot dog princess from the Ice King, and thaw out a bunch of frozen businessmen. What the cabbage?!",142.921,/qk3eQ8jW4opJ48gFWYUXWaMT4l.jpg,8.2,1327,Olivia Olson;Jeremy Shada;John DiMaggio;Tom Kenny;Hynden Walch;Niki Yang,,Animation;Comedy;Sci-Fi & Fantasy,2018-09-03,279,10,Ended
/r3ztpjprCKtzpmMgRbxEIoGWA7m.jpg,2020-10-27,"[16, 10759, 10765]",111111,Blood of Zeus,['US'],en,Blood of Zeus,"In a brewing war between the gods of Olympus and the titans, Heron, a commoner living on the outskirts of ancient Greece, becomes mankind's best hope of surviving an evil demon army, when he discovers the secrets of his past.",62.174,/zXRR5tgGLtKrRmuN4ko9SLAdCiZ.jpg,8.2,199,Derek Phillips;Jason O'Mara;Jessica Henwick;Claudia Christian;Elias Toufexis,,Animation;Action & Adventure;Sci-Fi & Fantasy,2020-10-27,8,1,Returning Series
/aqFXBWCKw98zvbpXbqtWQhTnw9p.jpg,2020-01-12,"[16, 9648, 35, 10759, 10765]",93653,In/Spectre,['JP'],ja,虚構推理,"At the young age of 11, Kotoko Iwanaga was abducted by youkai for two weeks and asked to become their ""God of Wisdom,"" a mediator between the spirit and human worlds, to which the girl quickly agreed but at the cost of her right eye and left leg. Now, six years later, whenever youkai wish for their problems to be solved, they make their way to Kotoko for consultation.

Meanwhile, Kurou Sakuragawa, a 22-year-old university student, has just broken up with his girlfriend after he fled alone when the two encountered a kappa. Seeing this as her chance to become closer with him, Kotoko immediately makes her move, hoping to get married to Kurou one day. However, she quickly realizes there is something more to Kurou. With this knowledge, she asks for his help in solving the various issues presented by the supernatural, all the while wishing her newfound partner will eventually reciprocate her feelings.",7.865,/sqQUbshLEsJoA9QKVUbUGNRtnvX.jpg,8.2,109,Mayumi Sako;Haruka Ōminami;Kaori Motoyama;Mamoru Miyano;Akari Kitō;Sumire Uesaka;Kenji Hamada;Misato Fukuen;Nobuo Tobita;Kōki Miyata;Rena Maeda;Hiroki Goto;Yoshimitsu Shimoyama;Manami Hanawa,Keiji Gotoh,Animation;Mystery;Comedy;Action & Adventure;Sci-Fi & Fantasy,2020-03-29,12,1,Returning Series
/7rJdIXgHuRwEfH5IFaGrsp8MDx.jpg,2015-09-16,"[35, 18, 10749]",63767,She Was Pretty,['KR'],ko,그녀는 예뻤다,"Ji Sung Joon has a crush on the most beautiful girl in town, Kim Hye Jin - the only problem is, he's unattractive and lacks self-esteem. As fate would have it, years later Sung Joon grows up to be not only successful, but extremely attractive. However, when he runs into his first love Hye Jin, she has become unattractive and poor. Can their love transcend the vanity they both associated with each other?",10.758,/sIsUgKIFYAASpvvV5Aaip2xa7Zd.jpg,8.2,504,Hwang Jung-eum;Park Seo-jun;Choi Si-won;Go Joon-hee;Park Yu-hwan;Lee Il-hwa;Yoon Yoo-sun;Lee Byung-joon;Shin Hye-sun;Shin Dong-mi;Jung Da-bin;Jeong Dong-gyoo,Jung Dae-yoon,Comedy;Drama;Romance,2015-11-11,16,1,Ended
/sHjNS2lYyEjwjjQXTZmdyMJ29bI.jpg,2015-11-17,[18],62650,Chicago Med,['US'],en,Chicago Med,"An emotional thrill ride through the day-to-day chaos of the city's most explosive hospital and the courageous team of doctors who hold it together. They will tackle unique new cases inspired by topical events, forging fiery relationships in the pulse-pounding pandemonium of the emergency room.",109.785,/8mFhW6fJlapqq3cmQjxcG5h4KFa.jpg,8.2,591,Nick Gehlfuss;Yaya DaCosta;Torrey DeVitto;Brian Tee;Dominic Rains;Marlyne Barrett;S. Epatha Merkerson;Oliver Platt,,Drama,2021-02-17,111,6,Returning Series
/2makG9zHhTOqpNT52IZbRWvKowX.jpg,2016-06-20,[18],66329,Doctors,['KR'],ko,닥터스,"When Hye-Jung was young, her life was difficult. She was good at fighting, but also studied well. Overcoming her tough situation, she is now a doctor.",14.059,/9aI9lb5whgG5tu85Xezp6Hvs2bu.jpg,8.2,150,Kim Rae-won;Park Shin-hye;Yoon Kyun-sang;Lee Sung-kyung;Kim Min-seok;Jang Hyun-sung;Yoo Da-in;Baek Sung-hyun;Ji Soo;Kim Young-ae;Uhm Hyo-sup;Jeon Kuk-hwan;Kal So-won;Pyo Ye-Jin;Moon Ji-In;Ji E-su;Jo Hyun-sik,Oh Choong-hwan,Drama,2016-08-23,20,1,Ended
/u6EhNH7o8s6HNmxkBV5X4KuaPQ.jpg,2003-01-22,[35],713,Chappelle's Show,['US'],en,Chappelle's Show,Dave Chappelle's singular point of view is unleashed through a combination of laidback stand-up and street-smart sketches.,11.317,/tE8Htm4oOELGCUw4IvejaRV9BqG.jpg,8.2,207,Dave Chappelle,,Comedy,2006-07-23,28,3,Ended
/hjyZWaxLcweVmD98GYEwTYxhaBL.jpg,2017-03-16,"[35, 18]",70796,The Marvelous Mrs. Maisel,['US'],en,The Marvelous Mrs. Maisel,"It’s 1958 Manhattan and Miriam “Midge” Maisel has everything she’s ever wanted - the perfect husband, kids, and Upper West Side apartment. But when her life suddenly takes a turn and Midge must start over, she discovers a previously unknown talent - one that will take her all the way from the comedy clubs of Greenwich Village to a spot on Johnny Carson’s couch.",22.735,/7qxLUcNim8C8x3Bbe10oo12Qywi.jpg,8.2,243,Rachel Brosnahan;Alex Borstein;Michael Zegen;Tony Shalhoub;Marin Hinkle;Bailey De Young;Matilda Szydagis;Nunzio Pascale,,Comedy;Drama,2019-12-05,26,4,Returning Series
/nTiVkActCwvEyIqBRpJjik8jSuk.jpg,1997-03-10,"[35, 18, 10765, 10759]",95,Buffy the Vampire Slayer,['US'],en,Buffy the Vampire Slayer,"Into every generation a slayer is born: one girl in all the world, a chosen one. She alone will wield the strength and skill to fight the vampires, demons, and the forces of darkness; to stop the spread of their evil and the swell of their number. She is the Slayer.",74.833,/41jsOEYsh9lJBc6AZqGpR1ETpx5.jpg,8.2,972,Sarah Michelle Gellar;Alyson Hannigan;Nicholas Brendon;Anthony Stewart Head;Michelle Trachtenberg;Emma Caulfield;James Marsters,,Comedy;Drama;Sci-Fi & Fantasy;Action & Adventure,2003-05-20,144,7,Ended
/pAlPAlLWo35WOHNYZ9ekpQVzTSS.jpg,2011-01-07,"[16, 10765]",39218,Puella Magi Madoka Magica,['JP'],ja,魔法少女まどか☆マギカ,"She has a loving family and best friends, laughs and cries from time to time... Madoka Kaname, an eighth grader of Mitakihara middle school, is one of those who lives such a life. One day, she had a very magical encounter. She doesn't know if it happened by chance or by fate yet. This is a fateful encounter that can change her destiny. This is a beginning of the new story of the magical witch girls.",9.444,/48GLvRh3lgh5gjl0uVen60bslRM.jpg,8.2,150,Aoi Yuki;Chiwa Saito;Eri Kitamura;Ai Nonaka;Emiri Kato;Kaori Mizuhashi,Akiyuki Shinbo;Takao Maki,Animation;Sci-Fi & Fantasy,2011-04-22,12,1,Ended
/e7VzDMrYKXVrVon04Uqsrcgnf1k.jpg,2019-03-15,"[16, 10765]",86831,"Love, Death & Robots",['US'],en,"Love, Death & Robots","Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher.",28.209,/rlrRI2b6RvM9I9xOBTKqcTaehkE.jpg,8.2,879,,,Animation;Sci-Fi & Fantasy,2019-03-15,18,1,Returning Series
/wR0Obs4NKr27uPz0rqFdAtSUSfI.jpg,2001-09-12,[99],13579,The Blue Planet,['GB'],en,The Blue Planet,David Attenborough narrates a natural history of the oceans.,9.16,/n6Nj3WMrwFdA5x6FasE4vLCoQAs.jpg,8.2,199,David Attenborough,Alastair Fothergill,Documentary,2001-10-31,8,1,Ended
/gMnfHJ1SVagfE1RnIH1NKFwudEO.jpg,2017-10-12,"[16, 18, 10765, 10759, 80]",73946,Inuyashiki: Last Hero,['JP'],ja,いぬやしき,"Inuyashiki Ichirou is down on his luck. While only 58 years old, his geriatric looks often have him written off as a pathetic old man by the world around him and he’s constantly ignored and disrespected by his family despite all that he’s done to support them. On top of everything else, his doctor has revealed that he has cancer and it appears that he has little time left in this world. But just when it seems things couldn’t get any worse, a blinding light in the night sky strikes the earth where Ichirou stands. He later wakes up to find himself unscathed, but he soon starts to notice that there’s something… different about himself. However, it turns out that these strange, new changes are just what Ichirou needs to take a new lease on life and now it seems like there’s nothing to stop him from being a hero worthy of the respect that he never had before… unless, that is, there was someone else out there with these same changes…",3.041,/VKhdHvqY3vMeBcZ6UOJanUmeYs.jpg,8.2,164,Nijirou Murakami;Fumiyo Kohinata;Kanata Hongo;Sumire Uesaka;Sumire Morohoshi,Shuuhei Yabuta;Keiichi Sato,Animation;Drama;Sci-Fi & Fantasy;Action & Adventure;Crime,2017-12-21,11,1,Ended
/DTpPRUqopmIknhpzrS0WxiuY90.jpg,2016-11-04,[18],65494,The Crown,"['GB', 'US']",en,The Crown,"The gripping, decades-spanning inside story of Her Majesty Queen Elizabeth II and the Prime Ministers who shaped Britain's post-war destiny. 

The Crown tells the inside story of two of the most famous addresses in the world – Buckingham Palace and 10 Downing Street – and the intrigues, love lives and machinations behind the great events that shaped the second half of the 20th century. Two houses, two courts, one Crown.",79.6,/7IbBxgYjpOp0i6BT1GRhrQ5EHBt.jpg,8.2,938,Olivia Colman;Tobias Menzies;Helena Bonham Carter;Josh O'Connor;Emma Corrin;Marion Bailey;Erin Doherty,,Drama,2020-11-15,40,4,Returning Series
/xp5zva2Zav7mTxy3gApo2QM1GMC.jpg,1992-08-15,"[18, 9648, 10762]",2913,Are You Afraid of the Dark?,"['CA', 'US']",en,Are You Afraid of the Dark?,"Are You Afraid of the Dark? is a joint Canadian-American horror/fantasy-themed anthology television series. The original series was a joint production between the Canadian company Cinar and the American company Nickelodeon.

The episode ""The Tale of the Twisted Claw"" was aired as a pilot on the evening of October 31, 1991 in the USA and in October 1990 in Canada. Are You Afraid of the Dark? was aired from August 15, 1992 to April 20, 1996 on Nickelodeon's SNICK. The series also aired on the Canadian television network YTV from October 30, 1990 until June 11, 2000.

A revived series with new directors, writers, and cast was produced by Nickelodeon from 1999 to 2000 and also aired on SNICK. The sole member from the original lineup to return for the sixth and seventh seasons was Tucker, although Ross Hull returned for the concluding miniseries, which notably broke from the show's established format by blurring the line between story and ""reality"".",25.691,/hcVvglRh3l38IRhhtawlT2nUDY8.jpg,8.2,375,JoAnna Garcia;Daniel DeSanto;Jodie Resther;David Deveau;Jacob Tierney;Nathaniel Moreau;Rachel Blanchard;Vanessa Lengies,,Drama;Mystery;Kids,2000-06-11,91,7,Ended
/shJhgNuC2a4hPdqvm8IDXFvYwLx.jpg,2016-09-20,"[35, 18]",67136,This Is Us,['US'],en,This Is Us,"Follows the lives and families of three adults living and growing up in the United States of America in present and past times. As their paths cross and their life stories intertwine in curious ways, we find that several of them share the same birthday - and so much more than anyone would expect.",95.93,/bPaVOvW2LK6oYrRv9Ybb196ywub.jpg,8.2,860,Milo Ventimiglia;Mandy Moore;Sterling K. Brown;Chrissy Metz;Justin Hartley;Susan Kelechi Watson;Chris Sullivan;Jon Huertas;Eris Baker;Faithe Herman;Lyric Ross;Asante Blackk;Niles Fitch;Logan Shroyer;Hannah Zeile;Mackenzie Hancsicsak;Parker Bates;Lonnie Chavis;Caitlin Thompson,,Comedy;Drama,2021-02-23,81,5,Returning Series
/xf0fTxVtp7LxMataJ61jiLGEJBJ.jpg,1995-10-27,"[16, 35]",34105,Golden Boy,['JP'],ja,さすらいのお勉強野郎-,"Kintaro Oe is a 25-year-old boy who left Tokyo University and now lives a simple life, traveling by bicycle to learn everything he can about the world.",15.046,/fx2DqPaW5OwFTBgS4nbTuCxdYFj.jpg,8.2,207,Mitsuo Iwata;Gorō Naya;Hiromi Tsuru;Yūko Minaguchi;Yuri Shiratori;Kikuko Inoue;Sakiko Tamagawa;Mika Kanai,,Animation;Comedy,1996-06-27,6,1,Ended
/neTpAymWw70fA2FAIZfMMBiSptY.jpg,2007-10-12,"[10765, 18, 35]",3498,Wizards of Waverly Place,['US'],en,Wizards of Waverly Place,"Alex, Justin and Max Russo are not your ordinary kids - they're wizards in training! While their parents run the Waverly Sub Station, the siblings struggle to balance their ordinary lives while learning to master their extraordinary powers.",31.001,/6V5GYdUuuxbFyFiJ3LCbDdiNHUW.jpg,8.2,461,Selena Gomez;David Henrie;Jake T. Austin;Jennifer Stone;David DeLuise;Maria Canals-Barrera,,Sci-Fi & Fantasy;Drama;Comedy,2012-01-06,107,4,Ended
/w6t8mFlyB6JKcEGm3cojvylIc5O.jpg,2005-08-04,[35],2710,It's Always Sunny in Philadelphia,['US'],en,It's Always Sunny in Philadelphia,"Four egocentric friends who run a neighborhood Irish pub in Philadelphia try to find their way through the adult world of work and relationships. Unfortunately, their warped views and precarious judgments often lead them to trouble, creating a myriad of uncomfortable situations that usually only get worse before they get better.",42.789,/xX3vAWdCb828T48HM9OvvD0p4PC.jpg,8.2,556,Charlie Day;Glenn Howerton;Rob McElhenney;Kaitlin Olson;Danny DeVito,,Comedy,2019-11-20,153,18,Returning Series
/nZZBLCSWq26X6Q9y6QptnBFI5d2.jpg,2004-10-27,"[16, 35]",4336,Drawn Together,['US'],en,Drawn Together,"Drawn Together is an American adult animated sitcom, which ran on Comedy Central from October 27, 2004 to November 14, 2007. The series was created by Dave Jeser and Matt Silverstein, and uses a sitcom format with a TV reality show setting.

Like that of MTV's The Challenge and VH1's The Surreal Life, the show's eight characters are a combination of personalities that were recognizable and familiar prior to the series. Differently, however, Drawn Together used caricatures of established cartoon characters and stock characters. In addition, their character traits parody personality types that are typically seen in reality TV shows.

Comedy Central advertised it as the first animated reality show, and in some episodes, characters participate in challenges that are similar to reality TV challenges.

After only three seasons the show was cancelled but still maintains a strong fan base. Subsequently, The Drawn Together Movie: The Movie! was released on April 20, 2010.",24.638,/12gxxU70l3Ng7WlllpA7QmeqTQF.jpg,8.2,745,Adam Carolla;Abbey DiGregorio;Jack Plotnick;James Arnold Taylor;Cree Summer;Jess Harnell;Tara Strong,,Animation;Comedy,2007-11-15,36,3,Ended
/9GybuKLYceOhgV09BQ60MKTT5nN.jpg,1969-10-05,[35],849,Monty Python's Flying Circus,['GB'],en,Monty Python's Flying Circus,"A British sketch comedy series with the shows being composed of surreality, risqué or innuendo-laden humour, sight gags and observational sketches without punchlines.",13.728,/jugMPE9rTDySDyirqeDssPJLNQy.jpg,8.2,353,Eric Idle;Connie Booth;Terry Jones;Michael Palin;Graham Chapman;John Cleese;Carol Cleveland,,Comedy,1974-12-05,45,4,Ended
/ddkbWeVyqvLyJa3QdNRalj8kMQJ.jpg,2016-07-21,"[35, 18]",67070,Fleabag,['GB'],en,Fleabag,"Fleabag is thrown roughly up against the walls of contemporary London, sleeping with  anyone who dares to stand too close, squeezing money from wherever she  can, rejecting anyone who tries to help her, and keeping up her bravado throughout.",16.87,/27vEYsRKa3eAniwmoccOoluEXQ1.jpg,8.2,408,Phoebe Waller-Bridge;Sian Clifford;Olivia Colman;Bill Paterson;Jenny Rainsford;Brett Gelman;Hugh Skinner;Andrew Scott;Hugh Dennis;Jamie Demetriou,,Comedy;Drama,2019-04-08,12,2,Ended
/7uihCghJiyYFTXSh1BOPdHQN8xK.jpg,1997-08-13,"[35, 16]",2190,South Park,['US'],en,South Park,"Follows the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",170.71,/iiCY2QIGSnmtVkIdjkKAfwDs0KF.jpg,8.2,2214,Trey Parker;Matt Stone;April Stewart;Mona Marshall,,Comedy;Animation,2020-09-30,309,24,Returning Series
/ftiQHOrAGTGXVsJ1pcAVC5Dau78.jpg,1999-10-25,"[35, 18, 10766]",16286,"Yo soy Betty, la fea",['CO'],es,"Yo soy Betty, la fea","Yo soy Betty, la fea is a telenovela filmed in Colombia, written by Fernando Gaitán and produced from October 25, 1999 to May 8, 2001 by the Colombian network RCN. More than a dozen versions of the telenovela have been made in other countries. In the United States, both the comedy-drama hit Ugly Betty and Televisa program La Fea Más Bella are based on the Colombian soap opera.

Betty, la Fea re-aired on Spanish-language U.S. network TeleFutura in January 2009. Eight years after the telenovela's original run, the highly anticipated return of the original version of Yo Soy Betty, La Fea delivered impressive ratings for the network, attracting over one million viewers, more than half a million of which were adults aged 18–49. In addition, the premiere episode doubled and in some cases nearly tripled its prior audience among all key demographics.

Due to the success of re-runs aired in the United States, in June 2009, Yo soy Betty, la fea re-aired in México on Canal de las Estrellas.

Betty, la Fea is arguably the most successful telenovela of all time and one of the most popular television shows in the world. It is the first telenovela to have been remade worldwide and has been regarded as bringing the telenovela to new levels of success.",179.122,/iEBOiXiDGaxVR6w8aKgG5MEusuO.jpg,8.2,1829,Ana María Orozco;Jorge E. Abello;Lorna Paz;Natalia Ramírez;Luis Mesa;Scarlet Ortiz,,Soap;Comedy;Drama,1999-12-23,335,1,Ended
/31QtOLiBaQYcT49ej6I1ygXyH6z.jpg,2020-05-15,"[18, 35]",93812,The Great,['US'],en,The Great,"A genre-bending, anti-historical ride through 18th century Russia following the rise of Catherine the Nothing to Catherine the Great and her explosive relationship with husband Peter, the emperor of Russia.",16.938,/85oRnKwJIicUlLNFhYlY3nmEimX.jpg,8.2,348,Elle Fanning;Nicholas Hoult;Phoebe Fox;Sacha Dhawan;Charity Wakefield;Gwilym Lee;Adam Godley;Douglas Hodge;Belinda Bromilow;Bayo Gbadamosi,,Drama;Comedy,2020-05-15,10,1,Returning Series
